model,gpu,layer,tensor_type,group_index,lower_threshold,upper_threshold,width,abs_max
OPT-2.7B,RTX 5080,1,key,0,-11.275432180851064,11.48864140070922,22.764073581560282,11.48864140070922
OPT-2.7B,RTX 5080,1,key,1,-0.17889101285460993,0.20258477393617022,0.38147578679078015,0.20258477393617022
OPT-2.7B,RTX 5080,1,key,2,0.01078648939200327,0.010787950339892232,1.4609478889617694e-06,0.010787950339892232
OPT-2.7B,RTX 5080,2,key,0,-11.80712544326241,12.027426861702128,23.83455230496454,12.027426861702128
OPT-2.7B,RTX 5080,2,key,1,-0.1821453554410461,0.22261902288342197,0.4047643783244681,0.22261902288342197
OPT-2.7B,RTX 5080,2,key,2,0.0199581984932541,0.019959497113599844,1.298620345743795e-06,0.019959497113599844
OPT-2.7B,RTX 5080,3,key,0,-7.866605718085107,7.838458554964539,15.705064273049647,7.866605718085107
OPT-2.7B,RTX 5080,3,key,1,-0.1029684729609929,0.25686710438829785,0.3598355773492907,0.25686710438829785
OPT-2.7B,RTX 5080,3,key,2,0.0758645348515071,0.07586540059840426,8.657468971579041e-07,0.07586540059840426
OPT-2.7B,RTX 5080,4,key,0,-11.144669769503546,10.626496010638299,21.771165780141843,11.144669769503546
OPT-2.7B,RTX 5080,4,key,1,-0.1676311087101064,0.32464469747340424,0.49227580618351063,0.32464469747340424
OPT-2.7B,RTX 5080,4,key,2,0.07946950493129433,0.07947080355164007,1.298620345743795e-06,0.07947080355164007
OPT-2.7B,RTX 5080,5,key,0,-9.27587544326241,9.149213209219859,18.42508865248227,9.27587544326241
OPT-2.7B,RTX 5080,5,key,1,-0.25889814660904253,0.16688570063164893,0.42578384724069146,0.25889814660904253
OPT-2.7B,RTX 5080,5,key,2,-0.049312293952238476,-0.04931012958499557,2.164367242908638e-06,0.049312293952238476
OPT-2.7B,RTX 5080,6,key,0,-6.349041445035461,6.355607269503546,12.704648714539006,6.355607269503546
OPT-2.7B,RTX 5080,6,key,1,-0.15491415253767732,0.2009563040226064,0.3558704565602837,0.2009563040226064
OPT-2.7B,RTX 5080,6,key,2,0.02760996717087766,0.02761040004432624,4.328734485824215e-07,0.02761040004432624
OPT-2.7B,RTX 5080,7,key,0,-7.181986923758865,7.16228945035461,14.344276374113475,7.181986923758865
OPT-2.7B,RTX 5080,7,key,1,-0.24173298287898937,0.2149961214539007,0.45672910433289005,0.24173298287898937
OPT-2.7B,RTX 5080,7,key,2,-0.010588530953048814,-0.010587178223521997,1.3527295268170314e-06,0.010588530953048814
OPT-2.7B,RTX 5080,8,key,0,-9.659297429078014,9.823969414893616,19.48326684397163,9.823969414893616
OPT-2.7B,RTX 5080,8,key,1,-0.20772211602393617,0.32424125941932624,0.5319633754432624,0.32424125941932624
OPT-2.7B,RTX 5080,8,key,2,0.05509266954787234,0.05509418460494238,1.5150570700367405e-06,0.05509418460494238
OPT-2.7B,RTX 5080,9,key,0,-8.311890514184396,8.6192929964539,16.9311835106383,8.6192929964539
OPT-2.7B,RTX 5080,9,key,1,-0.2554360247672872,0.2447059577238475,0.5001419824911347,0.2554360247672872
OPT-2.7B,RTX 5080,9,key,2,-0.005852071951467095,-0.005850487144280833,1.584807186262062e-06,0.005852071951467095
OPT-2.7B,RTX 5080,10,key,0,-7.830562943262412,7.809812721631205,15.640375664893618,7.830562943262412
OPT-2.7B,RTX 5080,10,key,1,-0.21864264738475178,0.2637783618683511,0.48242100925310283,0.2637783618683511
OPT-2.7B,RTX 5080,10,key,2,0.021938405138380985,0.021940244850537454,1.8397121564692198e-06,0.021940244850537454
OPT-2.7B,RTX 5080,11,key,0,-7.049673093971631,6.842808067375887,13.892481161347519,7.049673093971631
OPT-2.7B,RTX 5080,11,key,1,-0.19430477061170212,0.269685352947695,0.46399012355939717,0.269685352947695
OPT-2.7B,RTX 5080,11,key,2,0.03810963732130984,0.03811158525182846,1.9479305186156926e-06,0.03811158525182846
OPT-2.7B,RTX 5080,12,key,0,-6.5482047872340425,6.627077792553192,13.175282579787234,6.627077792553192
OPT-2.7B,RTX 5080,12,key,1,-0.17221697002437944,0.22140351423980498,0.3936204842641844,0.22140351423980498
OPT-2.7B,RTX 5080,12,key,2,0.02397940344844304,0.023980918505513076,1.5150570700367405e-06,0.023980918505513076
OPT-2.7B,RTX 5080,13,key,0,-6.396858377659575,6.425310283687943,12.822168661347519,6.425310283687943
OPT-2.7B,RTX 5080,13,key,1,-0.19823439577792554,0.21127254404920212,0.40950693982712766,0.21127254404920212
OPT-2.7B,RTX 5080,13,key,2,0.006503493227857224,0.006504928812067559,1.435584210334774e-06,0.006504928812067559
OPT-2.7B,RTX 5080,14,key,0,-5.990359042553192,5.9843472960992905,11.974706338652481,5.990359042553192
OPT-2.7B,RTX 5080,14,key,1,-0.19159931155806736,0.1798277509973404,0.3714270625554078,0.19159931155806736
OPT-2.7B,RTX 5080,14,key,2,-0.005933110172866929,-0.005931877920813594,1.2322520533351172e-06,0.005933110172866929
OPT-2.7B,RTX 5080,15,key,0,-6.048371010638298,6.143894060283688,12.192265070921986,6.143894060283688
OPT-2.7B,RTX 5080,15,key,1,-0.16324177194148937,0.22520414311835107,0.38844591505984044,0.22520414311835107
OPT-2.7B,RTX 5080,15,key,2,0.03095629536513741,0.030958351514018174,2.0561488807621653e-06,0.030958351514018174
OPT-2.7B,RTX 5080,16,key,0,-5.970329122340425,5.934397163120567,11.904726285460992,5.970329122340425
OPT-2.7B,RTX 5080,16,key,1,-0.19625356687721632,0.18512698775487588,0.3813805546320922,0.19625356687721632
OPT-2.7B,RTX 5080,16,key,2,-0.005501947504408816,-0.005500888993554082,1.0585108547343444e-06,0.005501947504408816
OPT-2.7B,RTX 5080,17,key,0,-5.547706117021277,5.613752216312057,11.161458333333334,5.613752216312057
OPT-2.7B,RTX 5080,17,key,1,-0.13852772814162234,0.20903199107934398,0.3475597192209663,0.20903199107934398
OPT-2.7B,RTX 5080,17,key,2,0.035400282406637854,0.035400931716810725,6.493101728718975e-07,0.035400931716810725
OPT-2.7B,RTX 5080,18,key,0,-5.16084884751773,5.1497672872340425,10.310616134751772,5.16084884751773
OPT-2.7B,RTX 5080,18,key,1,-0.13367305241578015,0.17420126191267732,0.30787431432845747,0.17420126191267732
OPT-2.7B,RTX 5080,18,key,2,0.02038479527683123,0.0203854445870041,6.493101728718975e-07,0.0203854445870041
OPT-2.7B,RTX 5080,19,key,0,-5.436474955673759,5.40306405141844,10.839539007092199,5.436474955673759
OPT-2.7B,RTX 5080,19,key,1,-0.15013609541223405,0.16976777205230498,0.319903867464539,0.16976777205230498
OPT-2.7B,RTX 5080,19,key,2,0.00994818092237973,0.009949052587468574,8.716650888428851e-07,0.009949052587468574
OPT-2.7B,RTX 5080,20,key,0,-4.61824024822695,4.857740469858156,9.475980718085106,4.857740469858156
OPT-2.7B,RTX 5080,20,key,1,-0.09379761607934398,0.2143225703679078,0.3081201864472518,0.2143225703679078
OPT-2.7B,RTX 5080,20,key,2,0.06029147966533688,0.060293427595855494,1.9479305186156926e-06,0.060293427595855494
OPT-2.7B,RTX 5080,21,key,0,-4.173592641843972,4.326047207446808,8.49963984929078,4.326047207446808
OPT-2.7B,RTX 5080,21,key,1,-0.08922300947473404,0.1756029061391844,0.26482591561391844,0.1756029061391844
OPT-2.7B,RTX 5080,21,key,2,0.04319546746869459,0.04319611677886746,6.493101728718975e-07,0.04319611677886746
OPT-2.7B,RTX 5080,22,key,0,-4.722046764184397,4.726701019503546,9.448747783687942,4.726701019503546
OPT-2.7B,RTX 5080,22,key,1,-0.1818587932180851,0.14588700964095744,0.32774580285904253,0.1818587932180851
OPT-2.7B,RTX 5080,22,key,2,-0.01801670696718473,-0.01801551656520113,1.1904019835973223e-06,0.01801670696718473
OPT-2.7B,RTX 5080,23,key,0,-4.036333665780142,4.052568151595745,8.088901817375888,4.052568151595745
OPT-2.7B,RTX 5080,23,key,1,-0.1217131919049202,0.16689955258200354,0.28861274448692376,0.16689955258200354
OPT-2.7B,RTX 5080,23,key,2,0.0225797342070451,0.02258065406312334,9.198560782380794e-07,0.02258065406312334
OPT-2.7B,RTX 5080,24,key,0,-4.154560062056738,4.033798758865248,8.188358820921986,4.154560062056738
OPT-2.7B,RTX 5080,24,key,1,-0.17903992132092197,0.11396259280806738,0.29300251412898937,0.17903992132092197
OPT-2.7B,RTX 5080,24,key,2,-0.032653267501939275,-0.032652672300947476,5.952009917986611e-07,0.032653267501939275
OPT-2.7B,RTX 5080,25,key,0,-4.313885195035461,3.9810920877659575,8.294977282801419,4.313885195035461
OPT-2.7B,RTX 5080,25,key,1,-0.184246523160461,0.14089338153812056,0.32513990469858156,0.184246523160461
OPT-2.7B,RTX 5080,25,key,2,-0.02147482472954067,-0.021474121310186726,7.034193539451339e-07,0.02147482472954067
OPT-2.7B,RTX 5080,26,key,0,-4.2291389627659575,4.101368572695035,8.330507535460992,4.2291389627659575
OPT-2.7B,RTX 5080,26,key,1,-0.15157496675531915,0.17339092281693264,0.3249658895722518,0.17339092281693264
OPT-2.7B,RTX 5080,26,key,2,0.011118844891270848,0.011120092784259336,1.2478929884880696e-06,0.011120092784259336
OPT-2.7B,RTX 5080,27,key,0,-4.5854942375886525,4.552775930851064,9.138270168439718,4.5854942375886525
OPT-2.7B,RTX 5080,27,key,1,-0.32281277703900707,0.09345651180186171,0.4162692888408688,0.32281277703900707
OPT-2.7B,RTX 5080,27,key,2,-0.1156404102947695,-0.11563954454787234,8.657468971579041e-07,0.1156404102947695
OPT-2.7B,RTX 5080,28,key,0,-5.160987367021277,4.936502659574468,10.097490026595745,5.160987367021277
OPT-2.7B,RTX 5080,28,key,1,-0.29362498614804966,0.20188351894946807,0.49550850509751776,0.29362498614804966
OPT-2.7B,RTX 5080,28,key,2,-0.04606455268589317,-0.04606249653701241,2.0561488807621653e-06,0.04606455268589317
OPT-2.7B,RTX 5080,29,key,0,-6.698221409574468,6.605967420212766,13.304188829787233,6.698221409574468
OPT-2.7B,RTX 5080,29,key,1,-0.43864624889184395,0.4757937167553192,0.9144399656471631,0.4757937167553192
OPT-2.7B,RTX 5080,29,key,2,0.02161028706435616,0.021612721977504433,2.4349131482713504e-06,0.021612721977504433
OPT-2.7B,RTX 5080,30,key,0,-7.726451684397163,7.819703014184397,15.54615469858156,7.819703014184397
OPT-2.7B,RTX 5080,30,key,1,-0.8962835217198581,0.7269780585106383,1.6232615802304964,0.8962835217198581
OPT-2.7B,RTX 5080,30,key,2,-0.09973902059785018,-0.09973252749612145,6.493101728732853e-06,0.09973902059785018
OPT-2.7B,RTX 5080,31,key,0,-8.50886524822695,8.62854609929078,17.13741134751773,8.62854609929078
OPT-2.7B,RTX 5080,31,key,1,-1.303870234929078,1.3016192929964538,2.605489527925532,1.303870234929078
OPT-2.7B,RTX 5080,31,key,2,0.006423442076283989,0.006432691364423603,9.249288139613968e-06,0.006432691364423603
OPT-2.7B,RTX 5080,0,value,0,-0.567552498891844,0.5699558122783688,1.1375083111702127,0.5699558122783688
OPT-2.7B,RTX 5080,0,value,1,-0.01621971400916999,0.01819226420517509,0.03441197821434508,0.01819226420517509
OPT-2.7B,RTX 5080,0,value,2,0.0009884005742715606,0.0009884986471622548,9.807289069415671e-08,0.0009884986471622548
OPT-2.7B,RTX 5080,1,value,0,-0.253385936114805,0.25081553357712766,0.5042014696919326,0.253385936114805
OPT-2.7B,RTX 5080,1,value,1,-0.0064387761109264184,0.005251160750152371,0.01168993686107879,0.0064387761109264184
OPT-2.7B,RTX 5080,1,value,2,-0.000594781645646332,-0.0005947516319599557,3.001368637628975e-08,0.000594781645646332
OPT-2.7B,RTX 5080,2,value,0,-0.2834992104388298,0.28304988779920215,0.5665490982380319,0.2834992104388298
OPT-2.7B,RTX 5080,2,value,1,-0.004669297671487146,0.007219842139710771,0.011889139811197918,0.007219842139710771
OPT-2.7B,RTX 5080,2,value,2,0.0012681501131531195,0.0012681704040960217,2.0290942902246797e-08,0.0012681704040960217
OPT-2.7B,RTX 5080,3,value,0,-0.32013069315159576,0.3180996509308511,0.6382303440824468,0.32013069315159576
OPT-2.7B,RTX 5080,3,value,1,-0.006720306180047651,0.0065354151083222515,0.013255721288369902,0.006720306180047651
OPT-2.7B,RTX 5080,3,value,2,-8.746368665221736e-05,-8.742056839855004e-05,4.31182536673151e-08,8.746368665221736e-05
OPT-2.7B,RTX 5080,4,value,0,-0.4204309341755319,0.4249518644725177,0.8453827986480495,0.4249518644725177
OPT-2.7B,RTX 5080,4,value,1,-0.008400017488087323,0.008264176389004322,0.016664193877091643,0.008400017488087323
OPT-2.7B,RTX 5080,4,value,2,-7.264664832581864e-05,-7.26001482483343e-05,4.6500077484338165e-08,7.264664832581864e-05
OPT-2.7B,RTX 5080,5,value,0,-0.474519337322695,0.507807305518617,0.982326642841312,0.507807305518617
OPT-2.7B,RTX 5080,5,value,1,-0.009556330687610816,0.010790506998697916,0.02034683768630873,0.010790506998697916
OPT-2.7B,RTX 5080,5,value,2,0.0006098793753495453,0.000609927143610961,4.776826141572859e-08,0.000609927143610961
OPT-2.7B,RTX 5080,6,value,0,-0.5341433261303191,0.5670469027039007,1.10119022883422,0.5670469027039007
OPT-2.7B,RTX 5080,6,value,1,-0.009742087506233378,0.01445045200645501,0.024192539512688387,0.01445045200645501
OPT-2.7B,RTX 5080,6,value,2,0.0023473915478861925,0.002347459184362533,6.76364763406781e-08,0.002347459184362533
OPT-2.7B,RTX 5080,7,value,0,-0.615733045212766,0.5942590591755319,1.2099921043882977,0.615733045212766
OPT-2.7B,RTX 5080,7,value,1,-0.014103503937416889,0.011883350128823139,0.025986854066240028,0.014103503937416889
OPT-2.7B,RTX 5080,7,value,2,-0.0011016121992828154,-0.0011015377991588403,7.440012397504948e-08,0.0011016121992828154
OPT-2.7B,RTX 5080,8,value,0,-0.6521809895833334,0.6677921376329787,1.3199731272163122,0.6677921376329787
OPT-2.7B,RTX 5080,8,value,1,-0.015042785211657802,0.015161933628379877,0.030204718840037677,0.015161933628379877
OPT-2.7B,RTX 5080,8,value,2,5.090828482986342e-05,5.102622593548281e-05,1.1794110561939083e-07,5.102622593548281e-05
OPT-2.7B,RTX 5080,9,value,0,-0.7032808344414894,0.7199308787677305,1.42321171320922,0.7199308787677305
OPT-2.7B,RTX 5080,9,value,1,-0.01564366766747008,0.01834366169381649,0.03398732936128657,0.01834366169381649
OPT-2.7B,RTX 5080,9,value,2,0.0013421587910212524,0.0013422703912072149,1.116001859624658e-07,0.0013422703912072149
OPT-2.7B,RTX 5080,10,value,0,-0.7474443151595744,0.7512916943705674,1.4987360095301419,0.7512916943705674
OPT-2.7B,RTX 5080,10,value,1,-0.018643534775321366,0.018473523728390957,0.03711705850371232,0.018643534775321366
OPT-2.7B,RTX 5080,10,value,2,-8.879316614029255e-05,-8.86743795787189e-05,1.1878656157364659e-07,8.879316614029255e-05
OPT-2.7B,RTX 5080,11,value,0,-0.808344414893617,0.8149206283244681,1.623265043218085,0.8149206283244681
OPT-2.7B,RTX 5080,11,value,1,-0.022119508567431296,0.020888741134751775,0.043008249702183074,0.022119508567431296
OPT-2.7B,RTX 5080,11,value,2,-0.0006117275420655596,-0.0006115715554419984,1.5598662356122554e-07,0.0006117275420655596
OPT-2.7B,RTX 5080,12,value,0,-0.8696081283244681,0.8616328679078015,1.7312409962322697,0.8696081283244681
OPT-2.7B,RTX 5080,12,value,1,-0.02354009100731383,0.023091417677859043,0.04663150868517287,0.02354009100731383
OPT-2.7B,RTX 5080,12,value,2,-0.00022139828255836,-0.000221271886893198,1.2639566516198914e-07,0.00022139828255836
OPT-2.7B,RTX 5080,13,value,0,-0.8996807125443262,0.889876994680851,1.7895577072251774,0.8996807125443262
OPT-2.7B,RTX 5080,13,value,1,-0.02753508006427305,0.022027198304521278,0.04956227836879433,0.02753508006427305
OPT-2.7B,RTX 5080,13,value,2,-0.0027164702719830454,-0.0027162572170825717,2.130549004736998e-07,0.0027164702719830454
OPT-2.7B,RTX 5080,14,value,0,-0.9457834663120568,0.9437264516843972,1.8895099179964538,0.9457834663120568
OPT-2.7B,RTX 5080,14,value,1,-0.027054157662898936,0.02699658549423759,0.054050743157136524,0.027054157662898936
OPT-2.7B,RTX 5080,14,value,2,-3.342341023979458e-05,-3.327418726386753e-05,1.492229759270439e-07,3.342341023979458e-05
OPT-2.7B,RTX 5080,15,value,0,-1.01953125,1.0179590536347518,2.037490303634752,1.01953125
OPT-2.7B,RTX 5080,15,value,1,-0.02965864898465204,0.029577701649767286,0.05923635063441933,0.02965864898465204
OPT-2.7B,RTX 5080,15,value,2,-4.1278964238809356e-05,-4.1090004833032054e-05,1.8895940577730205e-07,4.1278964238809356e-05
OPT-2.7B,RTX 5080,16,value,0,-1.104332890070922,1.0987297761524824,2.2030626662234045,1.104332890070922
OPT-2.7B,RTX 5080,16,value,1,-0.03244916767093307,0.03502985095301418,0.06747901862394726,0.03502985095301418
OPT-2.7B,RTX 5080,16,value,2,0.0012727384026168932,0.0012729138347274023,1.754321105090946e-07,0.0012729138347274023
OPT-2.7B,RTX 5080,17,value,0,-1.2510250443262412,1.2814162234042554,2.532441267730497,1.2814162234042554
OPT-2.7B,RTX 5080,17,value,1,-0.033313615947750445,0.044093138782690604,0.07740675473044105,0.044093138782690604
OPT-2.7B,RTX 5080,17,value,2,0.005240589168900293,0.005240859714805657,2.7054590536357975e-07,0.005240859714805657
OPT-2.7B,RTX 5080,18,value,0,-1.435886247783688,1.4406236148049645,2.8765098625886525,1.4406236148049645
OPT-2.7B,RTX 5080,18,value,1,-0.044437273174312945,0.044629685422207445,0.08906695859652039,0.044629685422207445
OPT-2.7B,RTX 5080,18,value,2,8.547136969600163e-05,8.582392482892841e-05,3.5255513292678205e-07,8.582392482892841e-05
OPT-2.7B,RTX 5080,19,value,0,-1.4721922096631206,1.4882881759751774,2.9604803856382977,1.4882881759751774
OPT-2.7B,RTX 5080,19,value,1,-0.04204802817486702,0.051045086366910464,0.09309311454177749,0.051045086366910464
OPT-2.7B,RTX 5080,19,value,2,0.004386837600816226,0.004387101383073955,2.637822577294252e-07,0.004387101383073955
OPT-2.7B,RTX 5080,20,value,0,-1.6033216976950355,1.6210383421985815,3.224360039893617,1.6210383421985815
OPT-2.7B,RTX 5080,20,value,1,-0.050188429812167555,0.05328087772883422,0.10346930754100178,0.05328087772883422
OPT-2.7B,RTX 5080,20,value,2,0.0014927378782989287,0.0014930392833466225,3.0140504769381356e-07,0.0014930392833466225
OPT-2.7B,RTX 5080,21,value,0,-1.7979069703014185,1.7665600066489362,3.5644669769503547,1.7979069703014185
OPT-2.7B,RTX 5080,21,value,1,-0.05872577640181738,0.05496150889295213,0.11368728529476951,0.05872577640181738
OPT-2.7B,RTX 5080,21,value,2,-0.0018096515472899091,-0.0018093015285248451,3.500187650640283e-07,0.0018096515472899091
OPT-2.7B,RTX 5080,22,value,0,-1.8889696919326242,1.857054798315603,3.746024490248227,1.8889696919326242
OPT-2.7B,RTX 5080,22,value,1,-0.05534611695201684,0.0626289962876773,0.11797511323969415,0.0626289962876773
OPT-2.7B,RTX 5080,22,value,2,0.0035197844742037724,0.003520232988587508,4.4851438373580757e-07,0.003520232988587508
OPT-2.7B,RTX 5080,23,value,0,-1.9565602836879432,1.9570451019503545,3.9136053856382977,1.9570451019503545
OPT-2.7B,RTX 5080,23,value,1,-0.05966619396886082,0.06663459074412677,0.12630078471298758,0.06663459074412677
OPT-2.7B,RTX 5080,23,value,2,0.003384806162922095,0.0033850800906512755,2.73927729180657e-07,0.0033850800906512755
OPT-2.7B,RTX 5080,24,value,0,-1.9836546985815602,2.0072168661347516,3.9908715647163118,2.0072168661347516
OPT-2.7B,RTX 5080,24,value,1,-0.060997279823249116,0.06774880700077571,0.12874608682402483,0.06774880700077571
OPT-2.7B,RTX 5080,24,value,2,0.0032798237834416382,0.003280230025027661,4.062415860225585e-07,0.003280230025027661
OPT-2.7B,RTX 5080,25,value,0,-2.2646138076241136,2.2734929078014185,4.538106715425532,2.2734929078014185
OPT-2.7B,RTX 5080,25,value,1,-0.06998091893838652,0.07691555158466312,0.14689647052304966,0.07691555158466312
OPT-2.7B,RTX 5080,25,value,2,0.0033578779680509094,0.0033583446597376613,4.666916867518932e-07,0.0033583446597376613
OPT-2.7B,RTX 5080,26,value,0,-2.2813054078014185,2.295309729609929,4.5766151374113475,2.295309729609929
OPT-2.7B,RTX 5080,26,value,1,-0.07119318103113918,0.07472607768173758,0.14591925871287675,0.07472607768173758
OPT-2.7B,RTX 5080,26,value,2,0.0016838092330499744,0.0016843334157416161,5.241826916417731e-07,0.0016843334157416161
OPT-2.7B,RTX 5080,27,value,0,-2.4624058067375887,2.4732103280141846,4.935616134751774,2.4732103280141846
OPT-2.7B,RTX 5080,27,value,1,-0.08187931141954788,0.07299826331172429,0.15487757473127217,0.08187931141954788
OPT-2.7B,RTX 5080,27,value,2,-0.004290501699379995,-0.004289899734740562,6.019646394336831e-07,0.004290501699379995
OPT-2.7B,RTX 5080,28,value,0,-2.413494570035461,2.3946282136524824,4.808122783687944,2.413494570035461
OPT-2.7B,RTX 5080,28,value,1,-0.07927233107546543,0.07623291015625,0.15550524123171544,0.07927233107546543
OPT-2.7B,RTX 5080,28,value,2,-0.0014578814202166619,-0.0014575064605009472,3.7495971571470214e-07,0.0014578814202166619
OPT-2.7B,RTX 5080,29,value,0,-2.7538231382978724,2.71733710106383,5.471160239361702,2.7538231382978724
OPT-2.7B,RTX 5080,29,value,1,-0.09310891442265071,0.08193471922096632,0.17504363364361702,0.09310891442265071
OPT-2.7B,RTX 5080,29,value,2,-0.005399026346544848,-0.005398445095576293,5.812509685544642e-07,0.005399026346544848
OPT-2.7B,RTX 5080,30,value,0,-2.6963236923758864,2.7324772828014185,5.428800975177305,2.7324772828014185
OPT-2.7B,RTX 5080,30,value,1,-0.08281237013796543,0.0999803475454344,0.18279271768339983,0.0999803475454344
OPT-2.7B,RTX 5080,30,value,2,0.008386928139003456,0.008387585058279917,6.569192764604298e-07,0.008387585058279917
OPT-2.7B,RTX 5080,31,value,0,-2.6650736923758864,2.7099263076241136,5.375,2.7099263076241136
OPT-2.7B,RTX 5080,31,value,1,-0.0804910862699468,0.09735020847185284,0.17784129474179966,0.09735020847185284
OPT-2.7B,RTX 5080,31,value,2,0.008278138248632985,0.008278735140536694,5.968919037091514e-07,0.008278735140536694
OPT-350M,RTX 5080,0,key,0,-0.8600641345301419,0.867935505319149,1.727999639849291,0.867935505319149
OPT-350M,RTX 5080,0,key,1,-0.03427751689937943,0.025662361307347073,0.059939878206726506,0.03427751689937943
OPT-350M,RTX 5080,0,key,2,-0.004306008629765071,-0.004305318737706394,6.898920586768248e-07,0.004306008629765071
OPT-350M,RTX 5080,1,key,0,-5.994736258865248,5.986037234042553,11.980773492907801,5.994736258865248
OPT-350M,RTX 5080,1,key,1,-0.1323103667996454,0.19029982546542554,0.3226101922650709,0.19029982546542554
OPT-350M,RTX 5080,1,key,2,0.029555949758976064,0.0295574648160461,1.5150570700367405e-06,0.0295574648160461
OPT-350M,RTX 5080,2,key,0,-5.432236258865248,5.408577127659575,10.840813386524822,5.432236258865248
OPT-350M,RTX 5080,2,key,1,-0.11994360524711879,0.21837253435283688,0.33831613959995566,0.21837253435283688
OPT-350M,RTX 5080,2,key,2,0.04933491158992686,0.049338158140791226,3.2465508643664265e-06,0.049338158140791226
OPT-350M,RTX 5080,3,key,0,-5.10796210106383,5.004571143617022,10.11253324468085,5.10796210106383
OPT-350M,RTX 5080,3,key,1,-0.12633887757646275,0.1874177540447695,0.31375663162123224,0.1874177540447695
OPT-350M,RTX 5080,3,key,2,0.030676442680629433,0.030677741300975177,1.298620345743795e-06,0.030677741300975177
OPT-350M,RTX 5080,4,key,0,-5.311502659574468,5.192181959219858,10.503684618794326,5.311502659574468
OPT-350M,RTX 5080,4,key,1,-0.16553773271276595,0.1186687929410461,0.28420652565381205,0.16553773271276595
OPT-350M,RTX 5080,4,key,2,-0.023468504560754656,-0.023466286084330674,2.2184764239818744e-06,0.023468504560754656
OPT-350M,RTX 5080,5,key,0,-5.232130984042553,5.185533023049645,10.417664007092199,5.232130984042553
OPT-350M,RTX 5080,5,key,1,-0.10460127160904255,0.14478404809397163,0.2493853197030142,0.14478404809397163
OPT-350M,RTX 5080,5,key,2,0.020217056815505872,0.02021922118274878,2.164367242908638e-06,0.02021922118274878
OPT-350M,RTX 5080,6,key,0,-6.4283577127659575,6.214206560283688,12.642564273049645,6.4283577127659575
OPT-350M,RTX 5080,6,key,1,-0.19822920129654256,0.1566040904809397,0.35483329177748224,0.19822920129654256
OPT-350M,RTX 5080,6,key,2,-0.020697086415392286,-0.02069470561142509,2.380803967198114e-06,0.020697086415392286
OPT-350M,RTX 5080,7,key,0,-5.972046764184397,5.8125,11.784546764184398,5.972046764184397
OPT-350M,RTX 5080,7,key,1,-0.18958212128767732,0.1702127659574468,0.3597948872451241,0.18958212128767732
OPT-350M,RTX 5080,7,key,2,-0.0097496767416068,-0.009746866868742814,2.8098728639871368e-06,0.0097496767416068
OPT-350M,RTX 5080,8,key,0,-5.626108156028369,5.666694370567376,11.292802526595745,5.666694370567376
OPT-350M,RTX 5080,8,key,1,-0.19948713153812056,0.19951137245124115,0.3989985039893617,0.19951137245124115
OPT-350M,RTX 5080,8,key,2,-0.0001039568414079382,-0.00010088952720587981,3.06731420205839e-06,0.0001039568414079382
OPT-350M,RTX 5080,9,key,0,-5.47905585106383,5.247645168439717,10.726701019503547,5.47905585106383
OPT-350M,RTX 5080,9,key,1,-0.16570135887632978,0.13430851063829788,0.30000986951462766,0.16570135887632978
OPT-350M,RTX 5080,9,key,2,-0.01567329244410738,-0.0156707763671875,2.516076919881205e-06,0.01567329244410738
OPT-350M,RTX 5080,10,key,0,-3.97211602393617,4.011594082446808,7.983710106382978,4.011594082446808
OPT-350M,RTX 5080,10,key,1,-0.11952847960992907,0.1443598321143617,0.2638883117242908,0.1443598321143617
OPT-350M,RTX 5080,10,key,2,0.012416555526408744,0.012419325240114902,2.7697137061580973e-06,0.012419325240114902
OPT-350M,RTX 5080,11,key,0,-3.8267952127659575,3.849997229609929,7.676792442375886,3.849997229609929
OPT-350M,RTX 5080,11,key,1,-0.07298787434895833,0.17141009391622342,0.24439796826518173,0.17141009391622342
OPT-350M,RTX 5080,11,key,2,0.049147260949966756,0.0491485595703125,1.298620345743795e-06,0.0491485595703125
OPT-350M,RTX 5080,12,key,0,-3.539311835106383,3.4845966312056738,7.023908466312056,3.539311835106383
OPT-350M,RTX 5080,12,key,1,-0.09102159865359043,0.14410963126108156,0.235131229914672,0.14410963126108156
OPT-350M,RTX 5080,12,key,2,0.026613384273880762,0.026615223986037235,1.8397121564726893e-06,0.026615223986037235
OPT-350M,RTX 5080,13,key,0,-3.59233710106383,3.6529947916666665,7.245331892730496,3.6529947916666665
OPT-350M,RTX 5080,13,key,1,-0.11477769351174645,0.1330401914339539,0.24781788494570034,0.1330401914339539
OPT-350M,RTX 5080,13,key,2,0.009170665808603273,0.009173039848922837,2.374040319564827e-06,0.009173039848922837
OPT-350M,RTX 5080,14,key,0,-3.22406914893617,3.250817265070922,6.474886414007092,3.250817265070922
OPT-350M,RTX 5080,14,key,1,-0.135723573941711,0.08473930629432624,0.22046288023603725,0.135723573941711
OPT-350M,RTX 5080,14,key,2,-0.025551545704510195,-0.02554905668218085,2.4890223293445868e-06,0.025551545704510195
OPT-350M,RTX 5080,15,key,0,-3.2588929521276597,3.356424534574468,6.615317486702128,3.356424534574468
OPT-350M,RTX 5080,15,key,1,-0.09751037164782801,0.1293992928579344,0.2269096645057624,0.1293992928579344
OPT-350M,RTX 5080,15,key,2,0.015921305257377893,0.015923314060725217,2.008803347323951e-06,0.015923314060725217
